ldr1,led2,led3,temperature1,potentiometer2,gas1,led1,air_quality1,temperature2,potentiometer1,humidity1,anomaly
74.13472,88.62745,73.03616,24.298235,46.289062,7.424531,0.0,15.725317,24.804995,50.29297,66.20502,1
76.51883,88.62745,75.591286,24.298235,46.289062,24.020786,130.0,63.479233,24.704994,50.195312,63.505013,1
75.72413,88.62745,75.591286,24.975317,46.289062,58.59108,130.0,56.54564,24.804995,50.195312,73.305016,1
76.651276,88.62745,75.78126,24.298235,46.289062,8.596411,0.0,15.5300045,24.704994,50.195312,64.905014,1
74.26717,88.62745,73.82047,24.433996,46.38672,7.6198435,0.0,18.654995,25.295006,50.195312,65.70502,1
73.67985,88.62745,72.84619,24.298235,46.38672,7.033906,0.0,11.526098,-3276.6047,50.195312,76.60501,1
15.989036,88.62745,14.806965,24.515558,46.289062,7.321563,130.0,12.112036,24.804995,50.195312,61.294987,1
76.78373,88.62745,75.78126,24.298235,46.38672,9.572973,0.0,16.604214,24.704994,50.29297,63.205013,1
74.26717,88.62745,73.82047,24.379606,46.289062,7.6198435,0.0,15.822973,24.904995,50.195312,66.305016,1
74.00227,88.62745,73.03616,24.461025,46.38672,7.6198435,0.0,14.651098,24.904995,50.195312,66.50501,1
78.240685,88.62745,77.74204,24.59717,46.289062,7.809844,130.0,13.1862545,25.004995,50.195312,98.70502,1
76.25393,88.62745,75.78126,24.271015,46.289062,8.591089,130.0,12.600317,24.904995,50.195312,61.105015,1
76.386375,88.62745,75.78126,24.135628,46.38672,8.596411,0.0,16.115932,24.704994,50.195312,65.00501,1
30.23612,88.62745,29.708916,25.688368,46.289062,7.5168753,130.0,13.088598,25.304995,50.195312,84.694984,1
74.26717,88.62745,73.82047,24.461025,46.289062,7.6198435,0.0,14.553442,24.904995,50.195312,66.20502,1
76.51883,88.62745,75.78126,24.298235,46.38672,9.2800045,0.0,16.311245,24.704994,50.195312,63.105015,1
76.651276,88.62745,75.78126,24.298235,46.289062,8.791723,0.0,16.408901,24.704994,50.195312,64.905014,1
23.406263,88.62745,22.05579,24.678833,87.01172,8.200464,242.0,13.674536,26.604996,92.96875,98.89499,1
74.00227,88.62745,73.03616,24.379606,46.38672,7.6198435,0.0,17.287807,24.804995,50.195312,66.305016,1
68.30691,88.62745,67.938126,24.59717,46.289062,7.321563,130.0,12.209692,25.304995,50.195312,61.605015,1
76.386375,88.62745,75.78126,24.21691,46.289062,8.694067,0.0,15.920629,24.704994,50.195312,65.00501,1
76.25393,88.62745,75.78126,24.298235,46.38672,9.084692,0.0,15.725317,24.704994,50.29297,63.105015,1
81.192055,0.0,80.78432,24.298235,79.78516,7.6198435,0.0,12.697973,24.804995,0.29296875,60.105015,1
81.192055,0.0,80.78432,24.298235,79.88281,7.6198435,0.0,12.697973,24.804995,0.1953125,60.105015,1
78.505585,88.62745,77.74204,24.678833,46.289062,7.321563,130.0,13.479223,25.304995,50.097656,63.205013,1
74.13472,88.62745,73.03616,24.379606,46.38672,7.6198435,0.0,14.455786,24.904995,50.195312,66.405014,1
74.13472,88.62745,73.82047,24.433996,46.289062,7.6198435,0.0,19.631557,25.195005,50.29297,65.805016,1
74.26717,88.62745,73.82047,24.542492,46.38672,7.7174997,0.0,17.190151,25.104996,50.29297,65.805016,1
74.00227,88.62745,73.03616,24.78718,46.38672,6.9362497,0.0,11.428442,25.304995,50.195312,66.50501,1
74.92942,88.62745,73.82047,24.461025,46.289062,7.424531,0.0,14.553442,25.204994,50.195312,65.60501,1
80.75724,0.0,80.094986,24.379606,79.78516,7.7174997,0.0,12.697973,24.804995,0.1953125,60.105015,1
76.51883,88.62745,75.78126,24.298235,46.289062,8.987036,0.0,16.311245,24.704994,50.195312,65.10501,1
76.25393,88.62745,75.78126,24.379606,46.38672,7.424531,0.0,16.408901,24.804995,50.195312,66.10501,1
74.13472,88.62745,73.82047,24.379606,46.289062,7.522187,0.0,16.994839,24.804995,50.195312,76.60501,1
1.5519539,88.62745,0.6893135,24.59717,46.289062,7.9075003,130.0,19.729214,30.604996,50.195312,66.094986,1
74.39962,88.62745,73.82047,24.461025,46.289062,7.424531,0.0,13.9675045,24.904995,50.195312,65.50501,1
74.66452,88.62745,73.82047,24.271015,46.289062,9.2800045,0.0,20.510464,25.095005,50.195312,65.50501,1
79.96253,87.84314,78.91852,24.78718,86.81641,8.0051565,242.0,13.088598,25.204994,92.77344,69.10501,1
76.25393,88.62745,75.78126,24.298235,46.38672,9.475317,0.0,16.311245,24.704994,50.29297,63.105015,1
76.51883,88.62745,75.78126,24.298235,46.289062,9.084692,0.0,16.506557,24.704994,50.195312,65.00501,1
75.98903,88.62745,74.99695,24.379606,46.38672,7.424531,0.0,15.041723,24.804995,50.29297,66.10501,1
76.25393,88.62745,75.78126,24.0269,46.289062,8.395777,130.0,12.4050045,24.904995,50.195312,61.305016,1
75.856575,88.62745,74.99695,24.78718,46.289062,7.522187,0.0,16.897182,25.204994,50.29297,84.70502,1
74.532074,88.62745,73.82047,24.461025,46.38672,7.3268747,0.0,13.674536,24.904995,50.195312,65.50501,1
76.386375,88.62745,75.78126,24.379606,46.289062,8.596411,0.0,15.627661,24.704994,50.195312,64.905014,1
74.00227,88.62745,72.84619,24.868843,46.289062,7.033906,0.0,11.428442,25.304995,50.195312,73.00501,1
74.26717,88.62745,73.82047,24.515558,46.289062,7.815156,0.0,21.487026,25.395004,50.29297,65.60501,1
74.26717,88.62745,73.82047,24.461025,46.289062,7.6198435,0.0,14.944067,24.904995,50.195312,66.305016,1
75.326775,88.62745,76.95773,24.542492,86.91406,8.102808,242.0,12.893286,24.904995,92.87109,62.005013,1
76.386375,88.62745,75.78126,24.59717,46.289062,10.934839,130.0,15.627661,25.004995,50.195312,61.805016,1
74.13472,88.62745,73.82047,24.461025,46.38672,7.7174997,0.0,14.846411,25.004995,50.195312,66.00501,1
74.532074,88.62745,73.82047,24.461025,46.38672,7.3268747,0.0,13.9675045,25.004995,50.195312,65.20502,1
74.532074,88.62745,73.82047,25.359905,46.289062,7.522187,0.0,15.1393795,27.595005,50.097656,98.70502,1
76.651276,88.62745,75.78126,24.298235,46.38672,14.651098,0.0,30.471401,24.704994,50.29297,63.505013,1
76.25393,88.62745,75.78126,24.298235,46.289062,8.791723,0.0,15.334692,24.704994,50.195312,63.105015,1
74.00227,88.62745,73.03616,24.542492,46.289062,7.522187,0.0,15.822973,24.904995,50.195312,66.305016,1
74.39962,88.62745,73.82047,24.542492,46.289062,7.7174997,0.0,15.5300045,25.004995,50.29297,66.00501,1
74.13472,88.62745,73.03616,24.461025,46.38672,7.6198435,0.0,16.897182,24.904995,50.195312,66.50501,1
75.6666,88.62745,74.80698,24.868843,46.289062,7.424531,0.0,13.772192,-3276.6047,50.195312,98.70502,1
74.532074,88.62745,73.82047,24.461025,46.289062,7.424531,0.0,13.772192,24.904995,50.29297,65.405014,1
76.25393,88.62745,75.78126,24.515558,46.289062,9.958277,130.0,14.065161,25.004995,50.195312,61.505013,1
74.00227,88.62745,73.03616,24.461025,46.289062,7.6198435,0.0,15.041723,24.904995,50.29297,66.405014,1
75.591675,88.62745,74.99695,24.624006,46.289062,7.522187,0.0,15.920629,25.304995,50.195312,68.10501,1
75.591675,88.62745,74.80698,24.705568,46.289062,7.522187,0.0,15.334692,25.304995,50.097656,79.405014,1
74.39962,88.62745,73.82047,24.189596,46.289062,9.4699955,130.0,21.096401,24.904995,50.195312,65.50501,1
71.08836,88.62745,69.70894,24.379606,46.289062,11.4231205,130.0,50.881577,24.904995,50.195312,65.60501,1
29.76388,88.62745,28.722456,25.416157,46.289062,7.809844,130.0,12.209692,24.704994,50.195312,72.20502,1
76.651276,88.62745,75.78126,24.379606,46.289062,8.596411,0.0,15.627661,24.704994,50.195312,64.905014,1
76.51883,88.62745,75.78126,24.379606,46.38672,8.8893795,0.0,15.822973,24.704994,50.195312,64.905014,1
76.386375,88.62745,75.78126,24.298235,46.38672,8.987036,0.0,16.115932,24.704994,50.195312,65.10501,1
76.386375,88.62745,75.78126,24.298235,46.289062,8.596411,0.0,16.311245,24.704994,50.195312,65.00501,1
76.51883,88.62745,75.78126,24.298235,46.289062,8.694067,0.0,15.627661,24.704994,50.195312,64.905014,1
75.98903,88.62745,74.80698,25.114138,46.191406,7.522187,0.0,14.065161,26.104996,50.195312,98.70502,1
76.51883,88.62745,75.78126,24.135628,46.289062,8.694067,0.0,15.920629,24.704994,50.195312,65.00501,1
76.78373,88.62745,75.78126,24.379606,46.289062,8.596411,0.0,15.432348,24.704994,50.195312,64.905014,1
26.18772,87.84314,25.977358,25.498358,86.81641,8.2981205,242.0,14.065161,26.204994,92.87109,98.89499,1
78.240685,88.62745,77.74204,25.251926,46.289062,7.6145315,130.0,12.7956295,26.104996,50.195312,98.70502,1
76.651276,88.62745,75.78126,24.298235,46.38672,10.354223,0.0,18.362026,24.704994,50.195312,63.405014,1
76.386375,88.62745,75.78126,24.298235,46.289062,8.987036,0.0,16.115932,24.704994,50.195312,65.00501,1
76.06396,88.62745,75.591286,24.21691,46.38672,8.010473,0.0,14.3581295,-3276.6047,50.29297,63.205013,1
81.02214,40.0,80.094986,24.189596,39.257812,7.712188,140.0,12.502661,24.804995,54.492188,60.305016,1
77.31353,40.0,76.95773,24.352482,39.257812,7.6145315,140.0,12.502661,24.804995,54.589844,60.905014,1
74.13472,88.62745,73.82047,24.760546,46.38672,8.791723,0.0,20.705776,25.595005,50.195312,66.00501,1
76.651276,88.62745,75.78126,24.379606,46.289062,8.596411,0.0,15.627661,24.704994,50.195312,64.905014,1
74.26717,88.62745,73.82047,24.542492,46.289062,7.6198435,0.0,15.5300045,25.004995,50.195312,65.905014,1
76.651276,88.62745,75.78126,24.298235,46.289062,8.596411,0.0,16.604214,24.704994,50.195312,65.00501,1
76.51883,88.62745,75.78126,24.21691,46.289062,8.694067,0.0,16.506557,24.704994,50.195312,65.00501,1
75.98903,88.62745,74.80698,24.868843,46.289062,7.424531,0.0,13.772192,25.504995,50.195312,98.70502,1
75.856575,88.62745,74.99695,25.03232,46.289062,7.424531,0.0,14.455786,25.804995,50.195312,98.70502,1
75.72413,40.0,74.99695,24.189596,39.257812,7.9075003,140.0,12.697973,24.804995,54.492188,60.305016,1
75.061874,88.62745,73.82047,24.542492,46.289062,7.522187,0.0,16.70187,25.304995,50.195312,65.70502,1
74.00227,88.62745,72.84619,25.114138,46.38672,7.033906,0.0,11.526098,25.404995,50.29297,98.70502,1
71.08836,88.62745,71.07538,24.271015,46.289062,11.8137455,130.0,36.819077,24.904995,50.195312,65.50501,1
76.25393,88.62745,75.78126,24.21691,46.38672,8.987036,0.0,15.432348,24.704994,50.195312,63.105015,1
73.73737,88.62745,72.84619,25.27793,46.289062,7.033906,0.0,11.526098,25.504995,50.195312,98.70502,1
75.98903,88.62745,74.99695,24.78718,46.191406,7.522187,0.0,15.041723,25.304995,50.195312,98.70502,1
75.45922,88.62745,74.99695,24.624006,46.289062,7.522187,0.0,15.5300045,25.304995,50.097656,66.60501,1
74.532074,88.62745,73.82047,24.379606,46.289062,7.424531,0.0,14.162817,24.904995,50.195312,65.50501,1
74.13472,88.62745,73.82047,24.379606,46.38672,7.6198435,0.0,17.873745,24.904995,50.195312,66.50501,1
78.90293,88.62745,77.74204,25.169895,46.191406,7.6145315,130.0,12.600317,25.904995,50.097656,82.20502,1
75.19432,88.62745,73.82047,24.461025,46.289062,8.596411,0.0,16.311245,24.904995,50.195312,65.405014,1
75.591675,88.62745,74.99695,25.27793,46.289062,7.424531,0.0,14.162817,26.504995,50.097656,98.70502,1
74.26717,88.62745,73.82047,24.868843,46.38672,7.033906,0.0,11.526098,25.304995,50.29297,66.70502,1
25.525469,88.62745,24.800888,24.924128,87.01172,8.200464,242.0,13.869848,26.404995,92.96875,98.89499,1
74.00227,88.62745,72.84619,25.03232,46.38672,7.033906,0.0,11.428442,25.104996,50.29297,96.10501,1
64.0685,88.62745,62.840084,24.0269,46.289062,45.505142,130.0,35.94017,24.704994,50.195312,63.505013,1
74.532074,88.62745,73.82047,24.461025,46.289062,7.424531,0.0,13.674536,25.004995,50.195312,65.20502,1
74.532074,88.62745,73.82047,24.542492,46.289062,7.424531,0.0,14.3581295,25.004995,50.195312,65.20502,1
74.00227,88.62745,72.84619,24.868843,46.38672,7.033906,0.0,11.428442,25.304995,50.195312,71.10501,1
76.25393,88.62745,75.78126,24.298235,46.38672,9.084692,0.0,15.920629,24.704994,50.195312,63.105015,1
64.3334,88.62745,64.016556,24.59717,46.38672,7.419219,130.0,11.428442,25.404995,50.195312,66.10501,1
76.651276,88.62745,75.78126,24.21691,46.289062,8.596411,0.0,16.213589,24.704994,50.195312,65.00501,1
74.13472,88.62745,73.82047,24.542492,46.289062,7.6198435,0.0,15.237036,25.004995,50.29297,66.10501,1
74.26717,88.62745,73.82047,24.461025,46.38672,7.6198435,0.0,15.627661,25.004995,50.195312,66.20502,1
74.532074,88.62745,73.82047,24.461025,46.289062,7.424531,0.0,13.869848,24.904995,50.195312,65.405014,1
75.98903,88.62745,74.99695,25.114138,46.289062,7.3268747,0.0,14.944067,26.004995,50.097656,98.70502,1
75.76159,88.62745,74.90196,24.773838,46.289062,7.5195312,0.0,14.746094,-3276.7,50.195312,1638.3,1
76.51883,88.62745,75.78126,24.379606,46.289062,8.791723,0.0,16.213589,24.704994,50.195312,65.00501,1
74.00227,88.62745,72.84619,25.359905,46.38672,7.033906,0.0,11.526098,26.004995,50.29297,98.70502,1
75.061874,0.0,71.07538,24.379606,79.88281,7.7174997,0.0,12.893286,24.804995,0.1953125,60.205013,1
75.45922,88.62745,74.80698,24.624006,46.289062,7.522187,0.0,14.455786,25.304995,50.195312,79.405014,1
74.532074,88.62745,73.82047,24.461025,46.289062,7.424531,0.0,14.065161,24.904995,50.195312,65.50501,1
75.45922,88.62745,74.99695,24.624006,46.289062,7.522187,0.0,15.334692,25.304995,50.195312,66.00501,1
20.624805,88.62745,15.78127,25.498358,86.91406,8.200464,242.0,13.674536,26.404995,92.87109,98.89499,1
73.86982,88.62745,73.82047,24.379606,46.289062,7.424531,0.0,14.7487545,24.804995,50.195312,66.20502,1
76.386375,88.62745,75.78126,24.760546,46.289062,22.653599,130.0,33.498764,24.904995,50.195312,65.70502,1
30.691032,88.62745,29.708916,24.189596,46.38672,7.1262503,130.0,12.0143795,24.704994,50.195312,60.994987,1
74.00227,88.62745,73.6305,25.524025,46.289062,7.7174997,0.0,13.674536,25.904995,50.097656,98.70502,1
76.51883,88.62745,75.78126,24.108225,46.289062,8.395777,130.0,12.502661,24.904995,50.195312,61.305016,1
76.386375,88.62745,75.78126,24.433996,46.289062,9.762964,130.0,13.869848,25.004995,50.195312,61.505013,1
76.25393,88.62745,75.78126,24.298235,46.289062,8.8893795,0.0,16.018276,24.704994,50.195312,64.905014,1
75.72413,88.62745,74.99695,24.705568,46.289062,7.522187,0.0,17.287807,25.357002,50.195312,83.70502,1
74.13472,88.62745,73.03616,24.379606,46.289062,7.522187,0.0,16.506557,24.804995,50.29297,66.305016,1
76.51883,88.62745,75.78126,24.298235,46.289062,9.2800045,0.0,16.311245,24.704994,50.195312,65.00501,1
51.618164,88.62745,71.07538,24.189596,46.289062,7.5168753,130.0,13.283911,24.904995,50.195312,65.50501,1
74.39962,88.62745,73.82047,25.416157,46.191406,8.200464,130.0,13.674536,26.104996,50.097656,98.70502,1
73.86982,88.62745,73.82047,24.379606,46.289062,7.6198435,0.0,14.455786,24.904995,50.29297,66.50501,1
76.25393,88.62745,75.78126,24.271015,46.289062,8.6887455,130.0,12.697973,24.904995,50.195312,61.305016,1
31.485733,88.62745,30.885387,24.189596,46.289062,7.6145315,130.0,15.725317,24.804995,50.195312,66.094986,1
74.13472,88.62745,73.82047,24.542492,46.289062,7.6198435,0.0,15.041723,25.004995,50.195312,65.905014,1
76.25393,88.62745,75.78126,24.352482,46.38672,8.786402,130.0,12.7956295,24.904995,50.195312,61.305016,1
74.26717,88.62745,73.82047,24.379606,46.289062,7.522187,0.0,15.5300045,24.904995,50.29297,66.305016,1
74.00227,88.62745,73.03616,24.379606,46.38672,7.6198435,0.0,14.3581295,24.904995,50.195312,66.405014,1
75.98903,88.62745,74.99695,24.78718,46.289062,7.424531,0.0,16.311245,25.395004,50.195312,98.70502,1
76.386375,88.62745,75.78126,24.189596,46.289062,8.493433,130.0,12.502661,24.904995,50.195312,61.205013,1
76.51883,88.62745,75.78126,24.352482,46.289062,9.177027,130.0,13.381567,24.904995,50.29297,61.405014,1
74.13472,88.62745,73.82047,24.461025,46.38672,7.6198435,0.0,14.651098,24.904995,50.29297,66.405014,1
74.13472,88.62745,73.82047,24.491,46.289062,7.7174997,0.0,18.26437,25.2,50.29297,65.70502,1
74.796974,88.62745,73.82047,24.542492,46.289062,7.522187,0.0,15.237036,25.204994,50.195312,65.305016,1
23.538713,88.62745,22.840103,24.84231,87.01172,8.200464,242.0,14.162817,26.704994,92.96875,98.89499,1
74.92942,88.62745,73.82047,24.461025,46.289062,7.424531,0.0,14.455786,25.204994,50.195312,65.60501,1
76.78373,88.62745,75.78126,24.379606,46.289062,8.596411,0.0,15.5300045,24.704994,50.195312,64.905014,1
74.13472,88.62745,73.82047,24.461025,46.289062,7.522187,0.0,15.1393795,24.904995,50.29297,66.305016,1
74.39962,88.62745,73.82047,24.624006,46.289062,7.7174997,0.0,18.362026,25.204994,50.29297,65.60501,1
74.00227,88.62745,73.03616,24.461025,46.38672,7.6198435,0.0,14.553442,24.904995,50.195312,66.20502,1
47.512203,77.64706,45.78737,24.624006,76.46484,8.102808,186.0,13.479223,24.904995,71.484375,68.89499,1
76.25393,88.62745,75.78126,24.379606,46.38672,8.596411,0.0,15.5300045,24.704994,50.195312,64.905014,1
31.883085,88.62745,30.885387,24.760546,46.38672,8.0051565,130.0,13.479223,24.804995,50.29297,63.394985,1
13.472479,88.62745,17.742064,24.271015,46.38672,7.2239065,130.0,12.112036,24.704994,50.195312,60.994987,1
76.25393,88.62745,75.78126,24.298235,46.289062,8.694067,0.0,15.237036,24.704994,50.29297,63.105015,1
74.13472,88.62745,73.82047,24.542492,46.38672,7.7174997,0.0,14.260473,25.004995,50.29297,66.00501,1
76.651276,88.62745,75.78126,24.135628,46.289062,8.694067,0.0,16.115932,24.704994,50.195312,65.00501,1
76.78373,88.62745,75.78126,24.298235,46.38672,10.0612545,0.0,16.994839,24.704994,50.195312,63.205013,1
76.51883,88.62745,75.78126,24.379606,46.289062,8.8893795,0.0,16.115932,24.704994,50.195312,65.00501,1
22.21421,88.62745,34.806976,24.271015,46.289062,7.2239065,130.0,12.112036,24.804995,50.195312,63.394985,1
76.51883,88.62745,75.78126,24.379606,46.38672,7.424531,0.0,15.822973,24.804995,50.29297,66.10501,1
76.651276,88.62745,75.78126,24.21691,46.289062,8.694067,0.0,16.213589,24.704994,50.195312,65.00501,1
76.51883,88.62745,75.78126,24.271015,46.289062,8.884058,130.0,12.990942,24.904995,50.195312,61.405014,1
76.25393,77.64706,73.03616,24.678833,76.46484,8.102808,186.0,13.479223,25.504995,71.484375,80.10501,1
76.51883,88.62745,75.78126,24.298235,46.289062,8.596411,0.0,15.5300045,24.704994,50.195312,64.905014,1
74.66452,88.62745,73.82047,24.542492,46.289062,7.424531,0.0,15.334692,25.104996,50.195312,65.305016,1
74.13472,88.62745,73.03616,24.542492,46.289062,7.6198435,0.0,15.041723,25.004995,50.195312,65.905014,1
