ldr1,led2,led3,temperature1,potentiometer2,gas1,led1,air_quality1,temperature2,potentiometer1,humidity1,anomaly
73.71183,88.62745,72.878174,24.26623,46.38672,7.0659065,0.0,11.558094,-3276.637,50.195312,76.63699,1
15.95704,88.62745,14.838961,24.547564,46.289062,7.289562,130.0,12.144032,24.837,50.195312,61.263,1
76.75175,88.62745,75.749275,24.26623,46.38672,9.604969,0.0,16.636219,24.737,50.29297,63.237,1
74.23519,88.62745,73.78849,24.3476,46.289062,7.651844,0.0,15.854969,24.937,50.195312,66.337,1
73.97029,88.62745,73.00418,24.42902,46.38672,7.651844,0.0,14.683094,24.937,50.195312,66.536995,1
78.2087,88.62745,77.71006,24.629175,46.289062,7.7778435,130.0,13.21825,25.037,50.195312,98.737,1
76.22195,88.62745,75.749275,24.30302,46.289062,8.559093,130.0,12.632313,24.937,50.195312,61.137,1
76.35439,88.62745,75.749275,24.103622,46.38672,8.628407,0.0,16.147938,24.737,50.195312,65.036995,1
30.268126,88.62745,29.740921,25.656363,46.289062,7.4848747,130.0,13.120594,25.337,50.195312,84.663,1
74.23519,88.62745,73.78849,24.42902,46.289062,7.651844,0.0,14.585438,24.937,50.195312,66.237,1
76.48685,88.62745,75.749275,24.26623,46.38672,9.312,0.0,16.34325,24.737,50.195312,63.137,1
76.61929,88.62745,75.749275,24.26623,46.289062,8.823719,0.0,16.440907,24.737,50.195312,64.937,1
23.374258,88.62745,22.023785,24.710838,87.01172,8.168468,242.0,13.706532,26.637001,92.96875,98.86301,1
73.97029,88.62745,73.00418,24.3476,46.38672,7.651844,0.0,17.319813,24.837,50.195312,66.337,1
68.274925,88.62745,67.90614,24.629175,46.289062,7.289562,130.0,12.241688,25.337,50.195312,61.637,1
76.35439,88.62745,75.749275,24.184904,46.289062,8.726063,0.0,15.952625,24.737,50.195312,65.036995,1
76.22195,88.62745,75.749275,24.26623,46.38672,9.116688,0.0,15.757313,24.737,50.29297,63.137,1
81.192055,0.0,80.78432,24.26623,79.78516,7.651844,0.0,12.729969,24.837,0.29296875,60.137,1
81.192055,0.0,80.78432,24.26623,79.88281,7.651844,0.0,12.729969,24.837,0.1953125,60.137,1
78.4736,88.62745,77.71006,24.710838,46.289062,7.289562,130.0,13.511219,25.337,50.097656,63.237,1
74.10274,88.62745,73.00418,24.3476,46.38672,7.651844,0.0,14.487782,24.937,50.195312,66.437,1
74.10274,88.62745,73.78849,24.466002,46.289062,7.651844,0.0,19.663563,25.163,50.29297,65.837,1
74.23519,88.62745,73.78849,24.510487,46.38672,7.7495003,0.0,17.222157,25.137001,50.29297,65.837,1
73.97029,88.62745,73.00418,24.755175,46.38672,6.9682503,0.0,11.460438,25.337,50.195312,66.536995,1
74.89744,88.62745,73.78849,24.42902,46.289062,7.4565315,0.0,14.585438,25.237,50.195312,65.63699,1
80.72526,0.0,80.063,24.3476,79.78516,7.7495003,0.0,12.729969,24.837,0.1953125,60.137,1
76.48685,88.62745,75.749275,24.26623,46.289062,9.019032,0.0,16.34325,24.737,50.195312,65.13699,1
76.22195,88.62745,75.749275,24.3476,46.38672,7.4565315,0.0,16.440907,24.837,50.195312,66.13699,1
74.10274,88.62745,73.78849,24.3476,46.289062,7.554188,0.0,17.026844,24.837,50.195312,76.63699,1
1.5199534,88.62745,0.721314,24.629175,46.289062,7.8754997,130.0,19.761219,30.637001,50.195312,66.063,1
74.36764,88.62745,73.78849,24.42902,46.289062,7.4565315,0.0,13.9995,24.937,50.195312,65.536995,1
74.63254,88.62745,73.78849,24.30302,46.289062,9.312,0.0,20.542469,25.063,50.195312,65.536995,1
79.93055,87.84314,78.886536,24.755175,86.81641,7.973156,242.0,13.120594,25.237,92.77344,69.13699,1
76.22195,88.62745,75.749275,24.26623,46.38672,9.507313,0.0,16.34325,24.737,50.29297,63.137,1
76.48685,88.62745,75.749275,24.26623,46.289062,9.116688,0.0,16.538563,24.737,50.195312,65.036995,1
75.95705,88.62745,74.964966,24.3476,46.38672,7.4565315,0.0,15.073719,24.837,50.29297,66.13699,1
76.22195,88.62745,75.749275,24.058905,46.289062,8.363781,130.0,12.437,24.937,50.195312,61.337,1
75.82459,88.62745,74.964966,24.755175,46.289062,7.554188,0.0,16.929188,25.237,50.29297,84.737,1
74.50009,88.62745,73.78849,24.42902,46.38672,7.3588753,0.0,13.706532,24.937,50.195312,65.536995,1
76.35439,88.62745,75.749275,24.3476,46.289062,8.628407,0.0,15.659657,24.737,50.195312,64.937,1
73.97029,88.62745,72.878174,24.836838,46.289062,7.0659065,0.0,11.460438,25.337,50.195312,73.036995,1
74.23519,88.62745,73.78849,24.547564,46.289062,7.8471565,0.0,21.519032,25.362999,50.29297,65.63699,1
74.23519,88.62745,73.78849,24.42902,46.289062,7.651844,0.0,14.976063,24.937,50.195312,66.337,1
75.29479,88.62745,76.92575,24.510487,86.91406,8.070812,242.0,12.925282,24.937,92.87109,62.037,1
76.35439,88.62745,75.749275,24.629175,46.289062,10.902843,130.0,15.659657,25.037,50.195312,61.837,1
74.10274,88.62745,73.78849,24.42902,46.38672,7.7495003,0.0,14.878407,25.037,50.195312,66.036995,1
74.50009,88.62745,73.78849,24.42902,46.38672,7.3588753,0.0,13.9995,25.037,50.195312,65.237,1
74.50009,88.62745,73.78849,25.3279,46.289062,7.554188,0.0,15.171375,27.563,50.097656,98.737,1
76.61929,88.62745,75.749275,24.26623,46.38672,14.683094,0.0,30.503407,24.737,50.29297,63.537,1
76.22195,88.62745,75.749275,24.26623,46.289062,8.823719,0.0,15.366688,24.737,50.195312,63.137,1
73.97029,88.62745,73.00418,24.510487,46.289062,7.554188,0.0,15.854969,24.937,50.195312,66.337,1
74.36764,88.62745,73.78849,24.510487,46.289062,7.7495003,0.0,15.562,25.037,50.29297,66.036995,1
74.10274,88.62745,73.00418,24.42902,46.38672,7.651844,0.0,16.929188,24.937,50.195312,66.536995,1
75.698586,88.62745,74.83896,24.836838,46.289062,7.4565315,0.0,13.804188,-3276.637,50.195312,98.737,1
74.50009,88.62745,73.78849,24.42902,46.289062,7.4565315,0.0,13.804188,24.937,50.29297,65.437,1
76.22195,88.62745,75.749275,24.547564,46.289062,9.926281,130.0,14.097157,25.037,50.195312,61.537,1
73.97029,88.62745,73.00418,24.42902,46.289062,7.651844,0.0,15.073719,24.937,50.29297,66.437,1
75.55969,88.62745,74.964966,24.592001,46.289062,7.554188,0.0,15.952625,25.337,50.195312,68.13699,1
75.55969,88.62745,74.83896,24.673563,46.289062,7.554188,0.0,15.366688,25.337,50.097656,79.437,1
74.36764,88.62745,73.78849,24.221601,46.289062,9.438,130.0,21.128407,24.937,50.195312,65.536995,1
71.05638,88.62745,69.74092,24.3476,46.289062,11.391125,130.0,50.913563,24.937,50.195312,65.63699,1
29.731874,88.62745,28.69045,25.448162,46.289062,7.7778435,130.0,12.241688,24.737,50.195312,72.237,1
76.61929,88.62745,75.749275,24.3476,46.289062,8.628407,0.0,15.659657,24.737,50.195312,64.937,1
76.48685,88.62745,75.749275,24.3476,46.38672,8.921375,0.0,15.854969,24.737,50.195312,64.937,1
76.35439,88.62745,75.749275,24.26623,46.38672,9.019032,0.0,16.147938,24.737,50.195312,65.13699,1
76.35439,88.62745,75.749275,24.26623,46.289062,8.628407,0.0,16.34325,24.737,50.195312,65.036995,1
76.48685,88.62745,75.749275,24.26623,46.289062,8.726063,0.0,15.659657,24.737,50.195312,64.937,1
75.95705,88.62745,74.83896,25.082132,46.191406,7.554188,0.0,14.097157,26.137001,50.195312,98.737,1
76.48685,88.62745,75.749275,24.103622,46.289062,8.726063,0.0,15.952625,24.737,50.195312,65.036995,1
76.75175,88.62745,75.749275,24.3476,46.289062,8.628407,0.0,15.464344,24.737,50.195312,64.937,1
26.155714,87.84314,25.945353,25.530363,86.81641,8.266125,242.0,14.097157,26.237,92.87109,98.86301,1
78.2087,88.62745,77.71006,25.283932,46.289062,7.582531,130.0,12.827625,26.137001,50.195312,98.737,1
76.61929,88.62745,75.749275,24.26623,46.38672,10.386219,0.0,18.394032,24.737,50.195312,63.437,1
76.35439,88.62745,75.749275,24.26623,46.289062,9.019032,0.0,16.147938,24.737,50.195312,65.036995,1
