ldr1,led2,led3,temperature1,potentiometer2,gas1,led1,air_quality1,temperature2,potentiometer1,humidity1,anomaly
68.22312,88.62745,67.84314,24.680975,46.289062,7.2825623,130.0,12.248688,25.3776,50.195312,61.7,1
76.31379,88.62745,75.67507,24.166704,46.289062,8.733063,0.0,15.959625,24.8112,50.195312,65.0552,1
76.20374,88.62745,75.70867,24.24803,46.38672,9.157288,0.0,15.764313,24.8224,50.29297,63.144,1
81.192055,0.0,80.78432,24.25923,79.78516,7.658844,0.0,12.736969,24.844,0.29296875,60.144,1
81.175255,0.0,80.77312,24.23683,79.88281,7.658844,0.0,12.736969,24.8552,0.1953125,60.1552,1
78.4442,88.62745,77.65826,24.785038,46.289062,7.2377625,130.0,13.518219,25.3664,50.097656,63.2776,1
74.07333,88.62745,72.95238,24.307001,46.38672,7.670044,0.0,14.4947815,24.9664,50.195312,66.4664,1
74.050934,88.62745,73.72549,24.573801,46.289062,7.670044,0.0,19.670563,25.0888,50.29297,65.8664,1
74.19459,88.62745,73.73669,24.503487,46.38672,7.7677,0.0,17.229156,25.1664,50.29297,65.8664,1
73.90729,88.62745,72.91878,24.736975,46.38672,6.98645,0.0,11.467438,25.4112,50.195312,66.5664,1
74.868034,88.62745,73.71429,24.42202,46.289062,7.4635315,0.0,14.592438,25.3,50.195312,65.6664,1
80.684654,0.0,80.0112,24.340601,79.78516,7.7565002,0.0,12.736969,24.8552,0.1953125,60.144,1
76.45744,88.62745,75.69747,24.22563,46.289062,9.048431,0.0,16.35025,24.7552,50.195312,65.1552,1
76.18134,88.62745,75.65267,24.329401,46.38672,7.4971313,0.0,16.447906,24.9,50.195312,66.144,1
74.06213,88.62745,73.68069,24.329401,46.289062,7.5947876,0.0,17.033844,24.9,50.195312,76.644,1
1.5017534,88.62745,0.7731138,24.703375,46.289062,7.7789,130.0,19.768219,30.6776,50.195312,66.0224,1
74.360634,88.62745,73.73669,24.39962,46.289062,7.5083313,0.0,14.0065,25.0,50.195312,65.5552,1
74.614334,88.62745,73.71429,24.38842,46.289062,9.3414,0.0,20.549469,25.0336,50.195312,65.5776,1
79.889946,87.84314,78.81233,24.736975,86.81641,7.921356,242.0,13.127594,25.2776,92.77344,69.1664,1
76.17014,88.62745,75.67507,24.24803,46.38672,9.514313,0.0,16.35025,24.7776,50.29297,63.1664,1
76.44624,88.62745,75.67507,24.24803,46.289062,9.134888,0.0,16.545563,24.7888,50.195312,65.0552,1
75.95004,88.62745,74.91316,24.295801,46.38672,7.4859314,0.0,15.080719,24.9,50.29297,66.1552,1
76.21494,88.62745,75.69747,24.121904,46.289062,8.289581,130.0,12.444,24.9776,50.195312,61.3664,1
75.79519,88.62745,74.89076,24.725775,46.289062,7.5947876,0.0,16.936188,25.3336,50.29297,84.744,1
74.48189,88.62745,73.71429,24.39962,46.38672,7.388275,0.0,13.7135315,25.0112,50.195312,65.544,1
76.32499,88.62745,75.65267,24.307001,46.289062,8.646606,0.0,15.6666565,24.8112,50.195312,64.9776,1
73.92969,88.62745,72.91878,24.807438,46.289062,7.1065063,0.0,11.467438,25.4448,50.195312,73.0776,1
74.20579,88.62745,73.71429,24.632963,46.289062,7.8989563,0.0,21.526031,25.344799,50.29297,65.6552,1
74.21699,88.62745,73.72549,24.42202,46.289062,7.658844,0.0,14.983063,25.0,50.195312,66.3552,1
75.26539,88.62745,76.85155,24.458687,86.91406,8.0078125,242.0,12.9322815,24.9664,92.87109,62.0776,1
76.33619,88.62745,75.73107,24.692175,46.289062,10.839844,130.0,15.6666565,25.0552,50.195312,61.8552,1
74.07333,88.62745,73.73669,24.39962,46.38672,7.7565002,0.0,14.8854065,25.0776,50.195312,66.044,1
74.45949,88.62745,73.71429,24.39962,46.38672,7.377075,0.0,14.0065,25.0888,50.195312,65.2776,1
74.47069,88.62745,73.71429,25.3097,46.289062,7.5611877,0.0,15.178375,27.4888,50.097656,98.744,1
76.60109,88.62745,75.65267,24.24803,46.38672,14.734894,0.0,30.510406,24.8112,50.29297,63.5664,1
76.17014,88.62745,75.69747,24.23683,46.289062,8.853119,0.0,15.373688,24.7888,50.195312,63.1552,1
73.92969,88.62745,72.95238,24.492287,46.289062,7.5835876,0.0,15.861969,24.9776,50.195312,66.344,1
74.327034,88.62745,73.71429,24.503487,46.289062,7.7565002,0.0,15.569,25.1112,50.29297,66.0552,1
74.08453,88.62745,72.95238,24.41082,46.38672,7.658844,0.0,16.936188,25.0,50.195312,66.5552,1
75.72799,88.62745,74.89076,24.818638,46.289062,7.4635315,0.0,13.811188,-3276.644,50.195312,98.744,1
74.44829,88.62745,73.71429,24.41082,46.289062,7.4747314,0.0,13.811188,25.0336,50.29297,65.4552,1
76.18134,88.62745,75.68627,24.599363,46.289062,9.863281,130.0,14.1041565,25.0776,50.195312,61.5552,1
73.96329,88.62745,72.95238,24.41082,46.289062,7.681244,0.0,15.080719,25.0336,50.29297,66.444,1
75.53029,88.62745,74.89076,24.573801,46.289062,7.5835876,0.0,15.959625,25.4112,50.195312,68.1776,1
75.54149,88.62745,74.90196,24.666563,46.289062,7.5723877,0.0,15.373688,25.4,50.097656,79.4552,1
74.338234,88.62745,73.73669,24.262201,46.289062,9.4086,130.0,21.135406,24.9552,50.195312,65.5776,1
71.02698,88.62745,69.815125,24.307001,46.289062,11.339325,130.0,50.920563,24.944,50.195312,65.6888,1
29.702475,88.62745,28.616251,25.511162,46.289062,7.7148438,130.0,12.248688,24.7552,50.195312,72.3224,1
76.57869,88.62745,75.67507,24.340601,46.289062,8.646606,0.0,15.6666565,24.7776,50.195312,64.944,1
76.47984,88.62745,75.70867,24.329401,46.38672,8.961975,0.0,15.861969,24.7888,50.195312,64.9552,1
76.30259,88.62745,75.68627,24.24803,46.38672,9.0260315,0.0,16.154938,24.7776,50.195312,65.144,1
76.32499,88.62745,75.68627,24.22563,46.289062,8.669006,0.0,16.35025,24.8,50.195312,65.0552,1
76.45744,88.62745,75.71987,24.23683,46.289062,8.733063,0.0,15.6666565,24.7888,50.195312,64.9552,1
75.92764,88.62745,74.92436,25.052732,46.191406,7.5723877,0.0,14.1041565,26.1776,50.195312,98.744,1
76.45744,88.62745,75.69747,24.063023,46.289062,8.755463,0.0,15.959625,24.8,50.195312,65.0552,1
76.73354,88.62745,75.68627,24.307001,46.289062,8.646606,0.0,15.471344,24.8224,50.195312,64.9664,1
26.126314,87.84314,25.871153,25.570963,86.81641,8.236725,242.0,14.1041565,26.3,92.87109,98.8,1
78.1457,88.62745,77.63586,25.346931,46.289062,7.541931,130.0,12.834625,26.1888,50.195312,98.7888,1
76.58989,88.62745,75.66387,24.20323,46.38672,10.415619,0.0,18.401031,24.7888,50.195312,63.4776,1
76.33619,88.62745,75.68627,24.24803,46.289062,9.048431,0.0,16.154938,24.8,50.195312,65.0552,1
76.13654,88.62745,75.69747,24.133104,46.38672,8.049469,0.0,14.397125,-3276.644,50.29297,63.244,1
80.983154,40.0,80.0336,24.284601,39.257812,7.6059875,140.0,12.5416565,24.8552,54.492188,60.344,1
77.240944,40.0,76.88515,24.425087,39.257812,7.5195312,140.0,12.5416565,24.8664,54.589844,60.9664,1
74.08453,88.62745,73.72549,24.90035,46.38672,8.853119,0.0,20.744781,25.4888,50.195312,66.0552,1
76.61229,88.62745,75.69747,24.340601,46.289062,8.657806,0.0,15.6666565,24.8,50.195312,64.944,1
74.21699,88.62745,73.72549,24.469887,46.289062,7.670044,0.0,15.569,25.0888,50.195312,65.9552,1
76.60109,88.62745,75.70867,24.22563,46.289062,8.646606,0.0,16.643219,24.8112,50.195312,65.0664,1
76.46864,88.62745,75.66387,24.177904,46.289062,8.777863,0.0,16.545563,24.8224,50.195312,65.0552,1
75.91644,88.62745,74.89076,24.818638,46.289062,7.4859314,0.0,13.811188,25.6112,50.195312,98.7552,1
75.77279,88.62745,74.89076,24.970915,46.289062,7.4747314,0.0,14.4947815,25.8888,50.195312,98.7664,1
75.67394,40.0,74.90196,24.284601,39.257812,7.7901,140.0,12.736969,24.8552,54.492188,60.3664,1
75.00049,88.62745,73.73669,24.469887,46.289062,7.5835876,0.0,16.740875,25.3888,50.195312,65.7552,1
73.92969,88.62745,72.90758,25.052732,46.38672,7.0841064,0.0,11.565094,25.4776,50.29297,98.7552,1
71.01578,88.62745,70.98039,24.38842,46.289062,11.74115,130.0,36.858063,24.9776,50.195312,65.5664,1
76.18134,88.62745,75.67507,24.166704,46.38672,9.048431,0.0,15.471344,24.8112,50.195312,63.1664,1
73.65359,88.62745,72.94118,25.238924,46.289062,7.0729065,0.0,11.565094,25.6,50.195312,98.7552,1
75.92764,88.62745,74.91316,24.736975,46.191406,7.5835876,0.0,15.080719,25.3888,50.195312,98.7664,1
75.397835,88.62745,74.86836,24.562601,46.289062,7.6059875,0.0,15.569,25.4,50.097656,66.6664,1
74.47069,88.62745,73.74789,24.340601,46.289062,7.4635315,0.0,14.201813,24.9888,50.195312,65.5664,1
74.039734,88.62745,73.70309,24.329401,46.38672,7.681244,0.0,17.91275,24.9776,50.195312,66.5552,1
78.841545,88.62745,77.64706,25.2649,46.191406,7.541931,130.0,12.639313,26.0,50.097656,82.2664,1
75.155334,88.62745,73.73669,24.38842,46.289062,8.657806,0.0,16.35025,25.0112,50.195312,65.4552,1
75.53029,88.62745,74.90196,25.227724,46.289062,7.4859314,0.0,14.201813,26.5776,50.097656,98.744,1
74.19459,88.62745,73.71429,24.818638,46.38672,7.1065063,0.0,11.565094,25.4,50.29297,66.744,1
25.464064,88.62745,24.694683,25.007933,87.01172,8.116669,242.0,13.908844,26.4888,92.96875,98.8336,1
73.90729,88.62745,72.91878,24.970915,46.38672,7.0729065,0.0,11.467438,25.2112,50.29297,96.1552,1
64.01831,88.62745,62.7339,24.110704,46.289062,45.376556,130.0,35.979156,24.7664,50.195312,63.6,1
74.47069,88.62745,73.72549,24.39962,46.289062,7.4859314,0.0,13.7135315,25.1224,50.195312,65.2664,1
74.48189,88.62745,73.73669,24.481087,46.289062,7.4747314,0.0,14.397125,25.1112,50.195312,65.244,1
