ldr1,led2,led3,temperature1,potentiometer2,gas1,led1,air_quality1,temperature2,potentiometer1,humidity1,anomaly,timestamp
73.90728476821192,88.62745098039215,72.94117647058823,24.52900051738868,46.2890625,7.71484375,0.0,21.19140625,25.2,50.29296875,65.9,1,2025-07-10 10:17:30
76.42384105960265,88.62745098039215,75.68627450980392,24.203229752895254,46.2890625,8.3984375,0.0,15.13671875,24.8,50.1953125,64.9,0,2025-07-10 10:17:35
78.1456953642384,88.62745098039215,76.86274509803923,24.52900051738868,46.2890625,7.03125,0.0,12.01171875,25.3,50.1953125,60.8,0,2025-07-10 10:17:40
73.77483443708608,88.62745098039215,72.94117647058823,24.203229752895254,46.2890625,7.51953125,0.0,12.3046875,24.8,50.1953125,62.9,0,2025-07-10 10:17:45
76.42384105960265,88.62745098039215,75.68627450980392,24.203229752895254,46.2890625,8.3984375,0.0,16.30859375,24.9,50.1953125,64.7,0,2025-07-10 10:17:50
76.29139072847683,88.62745098039215,75.68627450980392,24.44748640842994,46.2890625,8.7890625,130.0,13.28125,25.0,50.1953125,61.4,1,2025-07-10 10:17:55
76.55629139072848,88.62745098039215,75.68627450980392,24.284601690221166,46.2890625,8.30078125,0.0,14.6484375,24.8,50.1953125,65.6,0,2025-07-10 10:18:00
23.70860927152318,88.62745098039215,22.745098039215687,24.203229752895254,46.38671875,7.12890625,0.0,11.71875,24.7,50.29296875,64.2,0,2025-07-10 10:18:05
78.41059602649007,88.62745098039215,77.64705882352942,24.692175566948265,46.2890625,7.2265625,0.0,12.5,25.4,50.1953125,61.9,0,2025-07-10 10:18:10
78.41059602649007,88.62745098039215,77.64705882352942,24.52900051738868,46.2890625,7.03125,0.0,12.01171875,25.2,50.1953125,60.7,0,2025-07-10 10:18:15
74.43708609271523,88.62745098039215,73.72549019607844,24.366020354310137,46.2890625,7.51953125,0.0,13.76953125,25.2,50.1953125,65.3,1,2025-07-10 10:18:20
77.74834437086092,88.62745098039215,76.86274509803923,24.44748640842994,46.38671875,7.6171875,0.0,12.6953125,24.9,50.1953125,62.8,0,2025-07-10 10:18:25
76.6887417218543,88.62745098039215,75.68627450980392,24.284601690221166,46.2890625,7.32421875,0.0,12.3046875,24.8,50.1953125,63.3,0,2025-07-10 10:18:30
77.88079470198676,88.62745098039215,76.86274509803923,24.366020354310137,46.38671875,7.2265625,0.0,12.3046875,24.9,50.1953125,63.3,0,2025-07-10 10:18:35
73.64238410596028,88.62745098039215,72.94117647058823,24.203229752895254,46.38671875,7.12890625,0.0,11.62109375,24.7,50.29296875,65.2,0,2025-07-10 10:18:40
23.70860927152318,88.62745098039215,22.745098039215687,24.203229752895254,46.38671875,7.12890625,0.0,11.71875,24.7,50.29296875,64.2,0,2025-07-10 10:18:45
78.80794701986756,88.62745098039215,77.64705882352942,24.773837845155356,46.2890625,7.12890625,0.0,12.20703125,25.8,50.1953125,61.3,0,2025-07-10 10:18:50
77.48344370860927,88.62745098039215,76.86274509803923,24.121903880573143,46.2890625,7.03125,0.0,12.109375,24.9,50.1953125,61.1,0,2025-07-10 10:18:55
76.82119205298014,88.62745098039215,75.68627450980392,24.203229752895254,46.2890625,7.2265625,0.0,12.3046875,24.8,50.1953125,63.2,0,2025-07-10 10:19:00
23.70860927152318,88.62745098039215,22.745098039215687,24.121903880573143,46.38671875,7.12890625,0.0,11.62109375,24.7,50.29296875,64.3,0,2025-07-10 10:19:05
76.55629139072848,88.62745098039215,75.68627450980392,24.121903880573143,46.2890625,8.984375,0.0,16.11328125,24.8,50.29296875,65.1,1,2025-07-10 10:19:10
76.6887417218543,88.62745098039215,75.68627450980392,24.203229752895254,46.2890625,7.32421875,0.0,12.20703125,24.9,50.29296875,63.5,0,2025-07-10 10:19:15
76.55629139072848,88.62745098039215,75.68627450980392,24.284601690221166,46.38671875,8.10546875,0.0,14.35546875,24.8,50.1953125,65.6,0,2025-07-10 10:19:20
76.82119205298014,88.62745098039215,75.68627450980392,24.284601690221166,46.2890625,7.32421875,0.0,12.20703125,24.9,50.29296875,62.9,0,2025-07-10 10:19:25
78.1456953642384,88.62745098039215,77.64705882352942,24.52900051738868,46.2890625,7.51953125,0.0,12.5,25.3,50.1953125,60.9,0,2025-07-10 10:19:30
74.03973509933775,88.62745098039215,73.72549019607844,24.44748640842994,46.2890625,7.8125,0.0,14.74609375,25.1,50.29296875,66.1,1,2025-07-10 10:19:35
76.42384105960265,88.62745098039215,75.68627450980392,24.04062341297231,46.38671875,7.8125,0.0,13.57421875,24.7,50.1953125,62.9,0,2025-07-10 10:19:40
77.08609271523179,88.62745098039215,76.86274509803923,24.121903880573143,46.2890625,7.421875,0.0,12.40234375,24.8,50.1953125,62.5,0,2025-07-10 10:19:45
76.15894039735099,88.62745098039215,75.68627450980392,24.121903880573143,46.38671875,8.10546875,0.0,14.35546875,24.8,50.29296875,63.3,0,2025-07-10 10:19:50
76.55629139072848,88.62745098039215,75.68627450980392,24.203229752895254,46.2890625,8.3984375,0.0,15.234375,24.8,50.1953125,65.0,0,2025-07-10 10:19:55
76.42384105960265,88.62745098039215,75.68627450980392,24.284601690221166,46.38671875,8.30078125,0.0,14.74609375,24.8,50.1953125,65.5,0,2025-07-10 10:20:00
76.55629139072848,88.62745098039215,75.68627450980392,24.121903880573143,46.38671875,7.71484375,0.0,13.37890625,24.7,50.29296875,62.9,0,2025-07-10 10:20:05
77.08609271523179,88.62745098039215,76.86274509803923,24.284601690221166,46.2890625,7.421875,0.0,12.40234375,24.9,50.1953125,62.4,0,2025-07-10 10:20:10
8.47682119205298,88.62745098039215,7.8431372549019605,25.26490046296584,46.38671875,7.6171875,130.0,12.6953125,24.8,50.29296875,61.9,1,2025-07-10 10:20:15
78.27814569536424,88.62745098039215,77.64705882352942,24.44748640842994,46.2890625,7.03125,0.0,11.9140625,25.0,50.09765625,60.9,0,2025-07-10 10:20:20
23.70860927152318,88.62745098039215,22.745098039215687,24.121903880573143,46.38671875,7.51953125,0.0,12.109375,24.7,50.1953125,64.1,0,2025-07-10 10:20:25
74.3046357615894,88.62745098039215,73.72549019607844,24.773837845155356,46.2890625,8.49609375,0.0,36.1328125,25.4,50.1953125,65.8,0,2025-07-10 10:20:30
79.73509933774835,88.62745098039215,78.82352941176471,24.44748640842994,87.01171875,8.0078125,0.0,13.0859375,24.9,92.96875,62.2,0,2025-07-10 10:20:35
77.08609271523179,88.62745098039215,76.86274509803923,24.121903880573143,46.2890625,7.421875,0.0,12.3046875,24.8,50.1953125,62.4,0,2025-07-10 10:20:40
77.74834437086092,88.62745098039215,76.86274509803923,24.284601690221166,46.38671875,7.2265625,0.0,12.3046875,24.9,50.1953125,63.2,0,2025-07-10 10:20:45
76.42384105960265,88.62745098039215,75.68627450980392,24.284601690221166,46.2890625,8.203125,0.0,14.94140625,24.8,50.1953125,65.7,0,2025-07-10 10:20:50
34.3046357615894,88.62745098039215,34.90196078431372,24.284601690221166,46.38671875,7.51953125,0.0,16.89453125,24.9,50.29296875,66.0,0,2025-07-10 10:20:55
76.82119205298014,88.62745098039215,75.68627450980392,24.284601690221166,46.2890625,7.32421875,0.0,12.20703125,24.8,50.1953125,62.9,0,2025-07-10 10:21:00
75.89403973509934,88.62745098039215,74.90196078431373,24.203229752895254,46.38671875,8.0078125,0.0,14.16015625,24.8,50.29296875,63.6,0,2025-07-10 10:21:05
23.70860927152318,88.62745098039215,22.745098039215687,24.203229752895254,46.38671875,7.51953125,0.0,12.20703125,24.7,50.29296875,64.0,0,2025-07-10 10:21:10
76.55629139072848,88.62745098039215,75.68627450980392,24.203229752895254,46.2890625,8.3984375,0.0,17.1875,24.9,50.1953125,64.8,0,2025-07-10 10:21:15
76.95364238410596,88.62745098039215,75.68627450980392,24.121903880573143,46.2890625,7.32421875,0.0,12.3046875,24.8,50.1953125,62.4,0,2025-07-10 10:21:20
77.88079470198676,88.62745098039215,76.86274509803923,24.366020354310137,46.2890625,7.6171875,0.0,12.59765625,24.9,50.29296875,62.8,0,2025-07-10 10:21:25
76.42384105960265,88.62745098039215,75.68627450980392,24.203229752895254,46.38671875,7.6171875,0.0,12.5,24.8,50.29296875,63.0,0,2025-07-10 10:21:30
76.42384105960265,88.62745098039215,75.68627450980392,24.203229752895254,46.2890625,7.91015625,0.0,14.0625,24.8,50.29296875,63.5,0,2025-07-10 10:21:35
73.77483443708608,88.62745098039215,72.94117647058823,24.203229752895254,46.38671875,7.51953125,0.0,12.20703125,24.8,50.29296875,63.5,0,2025-07-10 10:21:40
74.17218543046357,88.62745098039215,73.72549019607844,24.773837845155356,46.2890625,8.30078125,0.0,25.87890625,25.4,50.1953125,65.8,0,2025-07-10 10:21:45
73.64238410596028,88.62745098039215,72.94117647058823,24.203229752895254,46.2890625,7.2265625,0.0,11.9140625,24.8,50.1953125,63.4,0,2025-07-10 10:21:50
73.64238410596028,88.62745098039215,72.94117647058823,24.121903880573143,46.2890625,7.12890625,0.0,11.81640625,24.8,50.29296875,63.4,0,2025-07-10 10:21:55
77.88079470198676,88.62745098039215,76.86274509803923,24.366020354310137,46.38671875,7.2265625,0.0,12.3046875,24.9,50.1953125,63.3,0,2025-07-10 10:22:00
77.48344370860927,88.62745098039215,76.86274509803923,24.203229752895254,46.38671875,7.421875,0.0,12.40234375,24.8,50.1953125,62.4,0,2025-07-10 10:22:05
76.55629139072848,88.62745098039215,75.68627450980392,24.366020354310137,46.2890625,7.51953125,0.0,12.3046875,24.8,50.29296875,61.6,0,2025-07-10 10:22:10
77.88079470198676,88.62745098039215,76.86274509803923,24.366020354310137,46.38671875,7.51953125,0.0,12.59765625,25.0,50.1953125,61.8,0,2025-07-10 10:22:15
76.29139072847683,88.62745098039215,75.68627450980392,24.203229752895254,46.38671875,8.0078125,130.0,12.40234375,25.0,50.1953125,61.3,1,2025-07-10 10:22:20
73.64238410596028,88.62745098039215,72.94117647058823,24.284601690221166,46.2890625,7.421875,0.0,12.3046875,24.8,50.1953125,62.5,0,2025-07-10 10:22:25
76.95364238410596,88.62745098039215,75.68627450980392,24.284601690221166,46.38671875,7.32421875,0.0,12.3046875,24.9,50.1953125,62.9,0,2025-07-10 10:22:30
76.55629139072848,88.62745098039215,75.68627450980392,24.203229752895254,46.2890625,7.32421875,0.0,12.20703125,24.9,50.1953125,63.3,0,2025-07-10 10:22:35
76.82119205298014,88.62745098039215,75.68627450980392,24.61056334756654,46.38671875,7.421875,130.0,12.890625,25.3,50.1953125,98.9,1,2025-07-10 10:22:40
78.41059602649007,88.62745098039215,0.0,24.366020354310137,46.38671875,6.93359375,0.0,12.01171875,25.0,50.1953125,60.9,0,2025-07-10 10:22:45
76.55629139072848,88.62745098039215,75.68627450980392,24.121903880573143,46.38671875,7.8125,0.0,13.57421875,24.8,50.1953125,62.8,0,2025-07-10 10:22:50
76.55629139072848,88.62745098039215,75.68627450980392,24.203229752895254,46.38671875,12.01171875,0.0,22.75390625,24.8,50.29296875,63.6,1,2025-07-10 10:22:55
76.02649006622516,88.62745098039215,75.68627450980392,24.203229752895254,46.2890625,7.32421875,0.0,12.20703125,24.8,50.1953125,1638.3,1,2025-07-10 10:23:00
77.74834437086092,88.62745098039215,76.86274509803923,24.44748640842994,46.38671875,7.421875,0.0,12.5,24.9,50.1953125,61.8,0,2025-07-10 10:23:05
76.6887417218543,88.62745098039215,75.68627450980392,24.203229752895254,46.2890625,8.30078125,0.0,14.84375,24.8,50.1953125,64.9,0,2025-07-10 10:23:10
78.01324503311258,88.62745098039215,76.86274509803923,24.61056334756654,46.2890625,7.51953125,0.0,12.5,25.3,50.1953125,61.1,0,2025-07-10 10:23:15
76.82119205298014,88.62745098039215,75.68627450980392,24.52900051738868,46.38671875,7.421875,0.0,12.40234375,25.2,50.1953125,68.6,0,2025-07-10 10:23:20
73.90728476821192,88.62745098039215,73.72549019607844,24.284601690221166,46.38671875,7.12890625,0.0,11.5234375,24.8,50.29296875,65.4,0,2025-07-10 10:23:25
78.1456953642384,88.62745098039215,0.0,24.44748640842994,46.2890625,6.93359375,0.0,12.01171875,25.0,50.29296875,60.9,0,2025-07-10 10:23:30
79.73509933774835,88.62745098039215,80.0,24.366020354310137,87.01171875,7.91015625,0.0,12.98828125,25.0,92.96875,62.1,0,2025-07-10 10:23:35
29.271523178807946,40.0,28.627450980392155,24.366020354310137,39.2578125,7.51953125,140.0,12.59765625,24.9,54.4921875,61.0,1,2025-07-10 10:23:40
79.60264900662251,88.62745098039215,78.82352941176471,24.44748640842994,87.109375,7.8125,0.0,12.890625,25.0,92.96875,61.9,0,2025-07-10 10:23:45
76.29139072847683,88.62745098039215,75.68627450980392,24.203229752895254,46.2890625,7.421875,0.0,12.20703125,24.8,50.29296875,62.4,0,2025-07-10 10:23:50
77.35099337748345,88.62745098039215,76.86274509803923,24.284601690221166,46.38671875,7.421875,0.0,12.40234375,24.9,50.1953125,62.1,0,2025-07-10 10:23:55
76.95364238410596,88.62745098039215,76.86274509803923,24.284601690221166,46.2890625,7.32421875,0.0,12.40234375,24.8,50.1953125,62.4,0,2025-07-10 10:24:00
76.02649006622516,88.62745098039215,75.68627450980392,24.203229752895254,46.38671875,8.0078125,0.0,14.16015625,24.8,50.29296875,63.5,0,2025-07-10 10:24:05
23.70860927152318,88.62745098039215,22.745098039215687,24.203229752895254,46.38671875,7.51953125,0.0,12.109375,24.7,50.29296875,63.8,0,2025-07-10 10:24:10
80.0,88.62745098039215,80.0,24.44748640842994,87.109375,8.0078125,0.0,13.0859375,25.0,93.06640625,62.2,0,2025-07-10 10:24:15
76.95364238410596,88.62745098039215,75.68627450980392,24.121903880573143,46.38671875,7.32421875,0.0,12.20703125,24.8,50.1953125,63.3,0,2025-07-10 10:24:20
78.27814569536424,88.62745098039215,77.64705882352942,24.366020354310137,46.2890625,7.03125,0.0,12.01171875,25.0,50.1953125,61.0,0,2025-07-10 10:24:25
76.82119205298014,88.62745098039215,75.68627450980392,24.203229752895254,46.38671875,7.32421875,0.0,12.40234375,24.8,50.1953125,62.8,0,2025-07-10 10:24:30
76.82119205298014,88.62745098039215,75.68627450980392,24.203229752895254,46.2890625,7.32421875,0.0,12.3046875,24.8,50.29296875,63.2,0,2025-07-10 10:24:35
78.1456953642384,88.62745098039215,77.64705882352942,24.284601690221166,46.38671875,7.03125,0.0,12.109375,24.9,50.1953125,61.0,0,2025-07-10 10:24:40
78.1456953642384,88.62745098039215,77.64705882352942,24.203229752895254,46.38671875,7.03125,0.0,12.109375,24.8,50.1953125,61.1,0,2025-07-10 10:24:45
76.42384105960265,88.62745098039215,75.68627450980392,24.203229752895254,46.38671875,10.44921875,0.0,16.9921875,24.8,50.1953125,63.3,1,2025-07-10 10:24:50
77.48344370860927,88.62745098039215,76.86274509803923,24.284601690221166,46.2890625,7.421875,0.0,12.40234375,24.9,50.29296875,62.4,0,2025-07-10 10:24:55
73.90728476821192,88.62745098039215,72.94117647058823,25.01913175417593,46.38671875,7.12890625,0.0,11.62109375,25.3,50.29296875,98.8,1,2025-07-10 10:25:00
74.03973509933775,88.62745098039215,73.72549019607844,24.366020354310137,46.2890625,7.71484375,0.0,14.453125,25.0,50.1953125,66.5,1,2025-07-10 10:25:05
80.0,88.62745098039215,80.0,24.44748640842994,87.109375,8.0078125,0.0,13.0859375,25.0,92.96875,62.1,0,2025-07-10 10:25:10
78.01324503311258,88.62745098039215,77.64705882352942,24.44748640842994,46.38671875,7.51953125,0.0,12.5,24.9,50.1953125,62.7,0,2025-07-10 10:25:15
76.55629139072848,88.62745098039215,75.68627450980392,24.121903880573143,46.38671875,7.71484375,0.0,13.18359375,24.7,50.29296875,63.1,0,2025-07-10 10:25:20
23.70860927152318,88.62745098039215,22.745098039215687,24.121903880573143,46.38671875,7.12890625,0.0,11.62109375,24.7,50.29296875,64.3,0,2025-07-10 10:25:25
77.74834437086092,88.62745098039215,76.86274509803923,24.85555085347829,46.2890625,7.32421875,0.0,12.40234375,25.7,50.1953125,62.7,0,2025-07-10 10:25:30
23.576158940397352,88.62745098039215,22.745098039215687,24.121903880573143,46.38671875,7.12890625,0.0,11.62109375,24.7,50.29296875,64.3,0,2025-07-10 10:25:35
77.74834437086092,88.62745098039215,76.86274509803923,24.366020354310137,46.38671875,7.32421875,0.0,12.40234375,24.9,50.1953125,63.1,0,2025-07-10 10:25:40
74.43708609271523,88.62745098039215,73.72549019607844,24.366020354310137,46.2890625,7.51953125,0.0,13.57421875,25.0,50.1953125,65.5,1,2025-07-10 10:25:45
23.576158940397352,88.62745098039215,22.745098039215687,24.203229752895254,46.38671875,7.12890625,0.0,11.71875,24.7,50.29296875,64.2,0,2025-07-10 10:25:50
77.74834437086092,88.62745098039215,76.86274509803923,24.773837845155356,46.2890625,7.2265625,0.0,12.3046875,25.7,50.1953125,62.6,0,2025-07-10 10:25:55
73.37748344370861,88.62745098039215,72.94117647058823,24.203229752895254,46.38671875,7.51953125,0.0,12.3046875,24.8,50.29296875,62.5,0,2025-07-10 10:26:00
77.6158940397351,88.62745098039215,76.86274509803923,24.284601690221166,46.2890625,7.51953125,0.0,12.5,24.9,50.1953125,62.2,0,2025-07-10 10:26:05
79.60264900662251,88.62745098039215,78.82352941176471,24.366020354310137,87.01171875,7.91015625,0.0,12.98828125,25.0,92.96875,62.0,0,2025-07-10 10:26:10
78.1456953642384,88.62745098039215,77.64705882352942,24.366020354310137,46.2890625,7.2265625,0.0,12.3046875,25.0,50.29296875,63.4,0,2025-07-10 10:26:15
76.55629139072848,88.62745098039215,75.68627450980392,24.04062341297231,46.38671875,7.8125,0.0,13.28125,24.7,50.29296875,62.9,0,2025-07-10 10:26:20
28.741721854304636,88.62745098039215,29.80392156862745,25.51116233590534,46.38671875,7.51953125,130.0,13.37890625,25.4,50.1953125,84.6,1,2025-07-10 10:26:25
78.1456953642384,88.62745098039215,77.64705882352942,24.692175566948265,46.2890625,7.2265625,0.0,12.6953125,25.4,50.1953125,63.7,0,2025-07-10 10:26:30
76.29139072847683,88.62745098039215,75.68627450980392,24.366020354310137,46.2890625,7.71484375,0.0,12.79296875,24.9,50.29296875,63.5,0,2025-07-10 10:26:35
77.88079470198676,88.62745098039215,76.86274509803923,24.366020354310137,46.38671875,7.421875,0.0,12.5,25.0,50.1953125,61.1,0,2025-07-10 10:26:40
76.82119205298014,88.62745098039215,75.68627450980392,24.284601690221166,46.38671875,7.2265625,0.0,12.20703125,25.1,50.1953125,62.9,0,2025-07-10 10:26:45
77.74834437086092,88.62745098039215,77.64705882352942,24.366020354310137,46.2890625,7.51953125,0.0,12.59765625,24.9,50.1953125,62.6,0,2025-07-10 10:26:50
76.55629139072848,88.62745098039215,75.68627450980392,24.121903880573143,46.2890625,8.30078125,0.0,15.0390625,24.8,50.1953125,64.8,0,2025-07-10 10:26:55
76.55629139072848,88.62745098039215,75.68627450980392,24.203229752895254,46.2890625,8.49609375,0.0,15.234375,24.8,50.1953125,65.0,0,2025-07-10 10:27:00
12.185430463576159,88.62745098039215,6.666666666666667,26.584451040106046,46.2890625,7.2265625,130.0,11.71875,24.8,50.29296875,93.1,1,2025-07-10 10:27:05
77.21854304635761,88.62745098039215,76.86274509803923,24.203229752895254,46.2890625,7.421875,0.0,12.5,24.8,50.1953125,62.9,0,2025-07-10 10:27:10
74.3046357615894,88.62745098039215,73.72549019607844,24.44748640842994,46.2890625,7.8125,0.0,15.625,25.1,50.1953125,66.0,1,2025-07-10 10:27:15
73.90728476821192,88.62745098039215,72.94117647058823,24.366020354310137,46.2890625,7.6171875,0.0,15.33203125,25.0,50.1953125,66.5,1,2025-07-10 10:27:20
76.42384105960265,88.62745098039215,75.68627450980392,24.366020354310137,46.38671875,8.30078125,0.0,14.94140625,24.8,50.1953125,65.1,0,2025-07-10 10:27:25
76.6887417218543,88.62745098039215,75.68627450980392,24.284601690221166,46.2890625,7.32421875,0.0,12.3046875,24.8,50.29296875,63.0,0,2025-07-10 10:27:30
76.42384105960265,88.62745098039215,75.68627450980392,24.203229752895254,46.2890625,8.49609375,0.0,15.234375,24.8,50.1953125,65.1,0,2025-07-10 10:27:35
78.1456953642384,88.62745098039215,77.64705882352942,24.44748640842994,46.2890625,7.51953125,0.0,12.59765625,24.9,50.1953125,62.7,0,2025-07-10 10:27:40
77.35099337748345,88.62745098039215,76.86274509803923,24.44748640842994,46.38671875,7.51953125,0.0,12.59765625,25.2,50.1953125,60.5,0,2025-07-10 10:27:45
80.0,88.62745098039215,80.0,24.44748640842994,87.01171875,8.0078125,0.0,13.0859375,25.0,92.96875,62.2,0,2025-07-10 10:27:50
78.27814569536424,88.62745098039215,77.64705882352942,24.366020354310137,46.2890625,6.93359375,0.0,12.01171875,-3276.7,50.1953125,60.9,1,2025-07-10 10:27:55
76.42384105960265,88.62745098039215,75.68627450980392,24.203229752895254,46.2890625,8.30078125,0.0,17.96875,24.9,50.1953125,64.8,0,2025-07-10 10:28:00
76.6887417218543,88.62745098039215,75.68627450980392,24.121903880573143,46.38671875,8.10546875,0.0,14.453125,24.8,50.29296875,63.3,0,2025-07-10 10:28:05
78.1456953642384,88.62745098039215,77.64705882352942,24.366020354310137,46.38671875,7.03125,0.0,12.01171875,25.0,50.1953125,60.9,0,2025-07-10 10:28:10
77.08609271523179,88.62745098039215,76.86274509803923,24.203229752895254,46.2890625,7.32421875,0.0,12.40234375,24.8,50.29296875,62.9,0,2025-07-10 10:28:15
76.55629139072848,88.62745098039215,75.68627450980392,24.366020354310137,46.2890625,8.203125,0.0,14.55078125,24.8,50.1953125,65.9,0,2025-07-10 10:28:20
76.6887417218543,88.62745098039215,75.68627450980392,24.284601690221166,46.38671875,7.6171875,0.0,12.890625,24.8,50.1953125,62.8,0,2025-07-10 10:28:25
76.15894039735099,88.62745098039215,75.68627450980392,24.203229752895254,46.38671875,8.30078125,130.0,12.59765625,25.0,50.1953125,61.4,1,2025-07-10 10:28:30
77.88079470198676,88.62745098039215,76.86274509803923,24.284601690221166,46.38671875,7.71484375,0.0,12.79296875,24.9,50.1953125,62.5,0,2025-07-10 10:28:35
